GVKEY,LPERMNO,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,curcdq,datacqtr,datafqtr,chq,dd1q,dlttq,drcq,dvintfq,epsfi12,esubq,lctq,lltq,oiadpq,capxy,costat
011729,68419,1993-03-31,1993,1,INDL,C,D,STD,USD,1993Q1,1993Q1,,,570.9000,,,,,,,33.8000,0.0000,A
011729,68419,1993-06-30,1993,2,INDL,C,D,STD,USD,1993Q2,1993Q2,,,571.0000,,,,,,,35.0000,0.0000,A
011729,68419,1993-09-30,1993,3,INDL,C,D,STD,USD,1993Q3,1993Q3,,,601.2000,,,,,,,29.7000,0.0000,A
011729,68419,1993-12-31,1993,4,INDL,C,D,STD,USD,1993Q4,1993Q4,,,601.3000,,,,,,,21.5000,11.2000,A
011729,68419,1994-03-31,1994,1,INDL,C,D,STD,USD,1994Q1,1994Q1,,,601.4000,,,,,,,38.8000,1.4000,A
011729,68419,1994-06-30,1994,2,INDL,C,D,STD,USD,1994Q2,1994Q2,,,576.8000,,,,,,,33.1000,2.6000,A
011729,68419,1994-09-30,1994,3,INDL,C,D,STD,USD,1994Q3,1994Q3,,,576.9000,,,,,,,3.8000,3.4000,A
011729,68419,1994-12-31,1994,4,INDL,C,D,STD,USD,1994Q4,1994Q4,,,547.0000,,,,,,,3.4000,3.6000,A
011729,68419,1995-03-31,1995,1,INDL,C,D,STD,USD,1995Q1,1995Q1,,,467.9000,,,,,,,15.6000,,A
011729,68419,1995-06-30,1995,2,INDL,C,D,STD,USD,1995Q2,1995Q2,,,456.4000,,,,,,,0.7000,,A
011729,68419,1995-09-30,1995,3,INDL,C,D,STD,USD,1995Q3,1995Q3,,,456.4000,,,,,,,14.7000,,A
011729,68419,1995-12-31,1995,4,INDL,C,D,STD,USD,1995Q4,1995Q4,,,407.3000,,,,,,,-1.7000,,A
011729,68419,1996-03-31,1996,1,INDL,C,D,STD,USD,1996Q1,1996Q1,,,406.6000,,,,,,,59.3000,1.3000,A
011729,68419,1996-06-30,1996,2,INDL,C,D,STD,USD,1996Q2,1996Q2,,,406.8000,,,,,,,18.3000,2.9000,A
011729,68419,1996-09-30,1996,3,INDL,C,D,STD,USD,1996Q3,1996Q3,,,406.9000,,,,,,,15.5000,4.8000,A
011729,68419,1996-12-31,1996,4,INDL,C,D,STD,USD,1996Q4,1996Q4,,,424.2000,,,,,,,1.3000,7.3000,A
011729,68419,1997-03-31,1997,1,INDL,C,D,STD,USD,1997Q1,1997Q1,,,422.2000,,,,,,,15.7000,1.5000,A
011729,68419,1997-06-30,1997,2,INDL,C,D,STD,USD,1997Q2,1997Q2,,,305.1000,,,,,,,11.0000,0.3000,A
011729,68419,1997-09-30,1997,3,INDL,C,D,STD,USD,1997Q3,1997Q3,,,304.1000,,,,,,,29.8000,2.3000,A
011729,68419,1997-12-31,1997,4,INDL,C,D,STD,USD,1997Q4,1997Q4,,,303.2000,,,,,,,46.6000,2.9000,A
011729,68419,1998-03-31,1998,1,INDL,C,D,STD,USD,1998Q1,1998Q1,,,354.6000,,,6.2800,,,,-3.9000,1.0000,A
011729,68419,1998-06-30,1998,2,INDL,C,D,STD,USD,1998Q2,1998Q2,,,304.8000,,,8.0100,,,,-3.7000,2.3000,A
011729,68419,1998-09-30,1998,3,INDL,C,D,STD,USD,1998Q3,1998Q3,,,409.5000,,,14.1100,,,,72.5000,3.4000,A
011729,68419,1998-12-31,1998,4,INDL,C,D,STD,USD,1998Q4,1998Q4,,,302.0000,,,11.9400,,,,1.4000,5.4000,A
011729,68419,1999-03-31,1999,1,INDL,C,D,STD,USD,1999Q1,1999Q1,,,215.7000,,,12.7500,,,,14.8000,0.7000,A
011729,68419,1999-06-30,1999,2,INDL,C,D,STD,USD,1999Q2,1999Q2,,,136.5000,,,23.9000,,,,14.0000,1.2000,A
011729,68419,1999-09-30,1999,3,INDL,C,D,STD,USD,1999Q3,1999Q3,,,136.6000,,,18.3500,,,,16.5000,1.0000,A
011729,68419,1999-12-31,1999,4,INDL,C,D,STD,USD,1999Q4,1999Q4,,,202.8000,,,19.7300,,,,-0.1000,1.0000,A
011729,68419,2000-03-31,2000,1,INDL,C,D,STD,USD,2000Q1,2000Q1,,,202.8000,,,16.5900,,,,-11.2000,0.1000,A
011729,68419,2000-06-30,2000,2,INDL,C,D,STD,USD,2000Q2,2000Q2,,,197.7000,,,4.1500,,,,-7.6000,,A
011729,68419,2000-09-30,2000,3,INDL,C,D,STD,USD,2000Q3,2000Q3,,,196.0000,,,74.3400,,,,378.6000,,A
