PERMNO,YYYYMM,MthPrc,MthRet
91152,201510,219.85,0.035027
91152,201511,234.63,0.067228
91152,201512,228.45,-0.026339
91152,201601,224.73,-0.016284
91152,201602,213.58,-0.049615
91152,201603,220.34,0.031651
91152,201604,227.87,0.034174
91152,201605,263.54,0.156537
91152,201606,263.69,0.000569
91152,201607,279.52,0.060033
91152,201608,285.19,0.020285
91152,201609,289.12,0.01378
91152,201610,272.46,0.029302
91152,201611,251.43,-0.077186
91152,201612,248.96,-0.009824
91152,201701,216.4,-0.130784
91152,201702,254.2,0.174677
91152,201703,220.16,-0.13391
91152,201704,246.73,0.120685
91152,201705,268.08,0.086532
91152,201706,268.87,0.002947
91152,201707,282.14,0.049355
91152,201708,260.66,0.001843
91152,201709,255.65,-0.01922
91152,201710,277.5,0.085468
91152,201711,283.79,0.022667
91152,201712,274.62,-0.032313
91152,201801,316.91,0.153995
91152,201802,288.31,-0.090246
91152,201803,306.94,0.064618
91152,201804,320.57,0.044406
91152,201805,334.11,0.042237
91152,201806,345.14,0.033013
91152,201807,375.54,0.08808
91152,201808,350.0,-0.068009
91152,201809,372.3,0.063714
91152,201810,330.25,-0.112947
91152,201811,361.67,0.09514
91152,201812,340.06,-0.059751
91152,201901,391.0,0.149797
91152,201902,434.09,0.110205
91152,201903,453.99,0.045843
91152,201904,482.52,0.062843
91152,201905,440.95,-0.086152
91152,201906,483.8,0.097177
91152,201907,485.44,0.00339
91152,201908,538.32,0.173377
91152,201909,520.67,-0.032787
91152,201910,526.28,0.010775
91152,201911,567.1,0.077563
91152,201912,560.0,0.044385
91152,202001,643.28,0.148714
91152,202002,557.81,-0.132866
91152,202003,320.19,-0.425987
91152,202004,363.08,0.133952
91152,202005,424.82,0.170045
91152,202006,442.05,0.040558
91152,202007,431.58,-0.023685
91152,202008,499.67,0.157769
91152,202009,475.12,-0.049132
91152,202010,477.41,0.00482
91152,202011,579.19,0.213192
91152,202012,618.85,0.068475
91152,202101,553.28,-0.105955
91152,202102,576.67,0.042275
91152,202103,587.92,0.019509
91152,202104,613.74,0.043918
91152,202105,648.84,0.05719
91152,202106,647.29,-0.002389
91152,202107,641.09,-0.009578
91152,202108,607.47,-0.052442
91152,202109,624.57,0.02815
91152,202110,623.82,-0.001201
91152,202111,578.05,-0.073371
91152,202112,636.28,0.100735
91152,202201,616.19,-0.031574
91152,202202,666.59,0.081793
91152,202203,651.54,-0.022578
91152,202204,594.81,-0.087071
91152,202205,605.37,0.017754
91152,202206,536.67,-0.113484
91152,202207,622.34,0.159633
91152,202208,600.39,-0.008043
91152,202209,524.82,-0.125868
91152,202210,575.76,0.097062
91152,202211,628.5,0.091601
91152,202212,629.65,0.00183
91221,200605,48.14,-0.073875
91221,200606,47.17,-0.019369
91221,200607,47.5,0.006996
91221,200608,47.65,0.003158
91221,200609,48.82,0.025739
91221,200610,50.7044,0.038599
91221,200611,52.8,0.04133
91221,200612,53.44,0.01344
91221,200701,55.44,0.037425
91221,200702,55.45,0.00018
91221,200703,56.52,0.020107
91221,200704,58.58,0.036447
91221,200705,62.47,0.066405
91221,200706,62.83,0.006615
91221,200707,63.73,0.014324
91221,200708,65.09,0.02134
91221,200709,69.63,0.070637
91221,200710,70.9699,0.019243
91221,200711,68.8,-0.030575
91221,200712,67.93,-0.011175
91221,200801,62.21,-0.084204
91221,200802,60.3,-0.030702
91221,200803,59.07,-0.019062
91221,200804,63.74,0.079059
91221,200805,64.77,0.016159
91221,200806,54.24,-0.161372
91221,200807,56.31,0.038164
91221,200808,58.91,0.046173
91221,200809,50.94,-0.133388
91221,200810,43.59,-0.144287
91221,200811,39.27,-0.099105
91221,200812,41.28,0.056191
91221,200901,40.14,-0.027616
91221,200902,32.43,-0.192078
91221,200903,33.53,0.037326
91221,200904,39.43,0.175962
91221,200905,41.98,0.064672
91221,200906,40.79,-0.024807
91221,200907,42.09,0.031871
91221,200908,44.73,0.062723
91221,200909,48.05,0.076877
91221,200910,45.06,-0.062227
91221,200911,48.41,0.074345
91221,200912,50.96,0.058667
91221,201001,50.73,-0.004513
91221,201002,53.4281,0.053185
91221,201003,57.84,0.083952
91221,201004,58.92,0.018672
91221,201005,53.57,-0.090801
91221,201006,49.7,-0.069985
91221,201007,53.4,0.074447
91221,201008,49.07,-0.081086
91221,201009,53.88,0.101595
91221,201010,56.85,0.055122
91221,201011,56.3,-0.009675
91221,201012,58.85,0.048105
91221,201101,62.32,0.058963
91221,201102,62.94,0.009949
91221,201103,64.23,0.02267
91221,201104,64.76,0.008252
91221,201105,64.5176,-0.003743
91221,201106,65.64,0.020105
91221,201107,61.97,-0.055911
91221,201108,58.14,-0.061804
91221,201109,54.5,-0.059831
91221,201110,59.91,0.099266
91221,201111,60.94,0.017192
91221,201112,61.19,0.007531
91221,201201,64.34,0.051479
91221,201202,66.8,0.038234
91221,201203,67.13,0.007487
91221,201204,66.83,-0.004469
91221,201205,61.78,-0.075565
91221,201206,64.0,0.039742
91221,201207,63.12,-0.01375
91221,201208,64.52,0.02218
91221,201209,65.25,0.014908
91221,201210,65.75,0.007663
91221,201211,67.33,0.02403
91221,201212,68.25,0.024824
91221,201301,69.1,0.012454
91221,201302,71.19,0.030246
91221,201303,74.74,0.053242
91221,201304,75.68,0.012577
91221,201305,80.71,0.066464
91221,201306,81.55,0.01317
91221,201307,88.5,0.085224
91221,201308,86.93,-0.01774
91221,201309,91.89,0.062076
91221,201310,96.88,0.054304
91221,201311,103.07,0.063893
91221,201312,105.68,0.028263
91221,201401,105.2397,-0.004166
91221,201402,109.64,0.041812
91221,201403,109.16,-0.002452
91221,201404,108.68,-0.004397
91221,201405,109.9241,0.011447
91221,201406,107.84,-0.012917
91221,201407,102.66,-0.048034
91221,201408,108.67,0.058543
91221,201409,107.58,-0.00772
91221,201410,111.2,0.033649
91221,201411,114.15,0.026529
91221,201412,114.69,0.006919
91221,201501,114.41,-0.002441
91221,201502,123.33,0.077965
91221,201503,123.78,0.007822
91221,201504,120.1,-0.02973
91221,201505,121.56,0.012157
91221,201506,119.14,-0.017973
91221,201507,118.04,-0.009233
91221,201508,113.48,-0.038631
91221,201509,109.02,-0.037068
91221,201510,118.24,0.084572
91221,201511,119.95,0.014462
91221,201512,118.22,-0.012557
91221,201601,109.42,-0.074437
91221,201602,112.17,0.025133
91221,201603,116.89,0.044899
91221,201604,121.87,0.042604
91221,201605,124.03,0.017724
91221,201606,124.93,0.009796
91221,201607,129.51,0.036661
91221,201608,130.21,0.005405
91221,201609,129.06,-0.006072
91221,201610,130.27,0.009375
91221,201611,143.31,0.1001
91221,201612,140.52,-0.015886
91221,201701,142.39,0.013308
91221,201702,151.77,0.065875
91221,201703,148.72,-0.018004
91221,201704,153.76,0.033889
91221,201705,157.81,0.02634
91221,201706,157.35,-0.0005
91221,201707,164.9,0.047982
91221,201708,170.96,0.03675
91221,201709,178.04,0.045574
91221,201710,180.47,0.013649
91221,201711,185.84,0.029756
91221,201712,188.11,0.013944
91221,201801,203.25,0.080485
91221,201802,202.87,-0.00187
91221,201803,197.96,-0.022103
91221,201804,192.35,-0.028339
91221,201805,199.09,0.03504
91221,201806,192.47,-0.031068
91221,201807,205.84,0.069465
91221,201808,207.47,0.007919
91221,201809,216.43,0.04742
91221,201810,191.72,-0.114171
91221,201811,192.01,0.001513
91221,201812,172.86,-0.098586
91221,201901,194.5,0.125188
91221,201902,209.12,0.075167
91221,201903,199.58,-0.042797
91221,201904,209.62,0.050306
91221,201905,201.94,-0.036638
91221,201906,214.21,0.063908
91221,201907,215.28,0.004995
91221,201908,221.81,0.030333
91221,201909,224.7,0.015654
91221,201910,220.1,-0.020472
91221,201911,231.54,0.051976
91221,201912,222.08,-0.03386
91221,202001,227.7,0.025306
91221,202002,200.89,-0.117743
91221,202003,143.85,-0.280037
91221,202004,155.76,0.082795
91221,202005,164.55,0.056433
91221,202006,164.72,0.003466
91221,202007,156.7,-0.048689
91221,202008,167.045,0.066018
91221,202009,158.41,-0.049221
91221,202010,151.03,-0.046588
91221,202011,184.81,0.223664
91221,202012,94.72,0.027254
91221,202101,89.08,-0.059544
91221,202102,95.61,0.073305
91221,202103,104.11,0.092261
91221,202104,106.44,0.02238
91221,202105,110.3,0.036265
91221,202106,109.53,-0.005295
91221,202107,107.97,-0.014243
91221,202108,105.98,-0.018431
91221,202109,104.24,-0.014732
91221,202110,104.5,0.002494
91221,202111,98.1,-0.061244
91221,202112,102.78,0.049369
91221,202201,101.13,-0.016054
91221,202202,111.9,0.106497
91221,202203,110.79,-0.008512
91221,202204,102.86,-0.071577
91221,202205,102.18,-0.006611
91221,202206,99.17,-0.02682
91221,202207,103.8,0.046688
91221,202208,101.71,-0.020135
91221,202209,91.19,-0.099735
91221,202210,107.21,0.175677
91221,202211,111.92,0.043932
91221,202212,111.86,0.001615
91225,200605,47.47,-0.044485
91225,200606,45.81,-0.034959
91225,200607,46.84,0.022484
91225,200608,47.2,0.007686
91225,200609,46.6262,-0.012157
91225,200610,48.66,0.043619
91225,200611,49.65,0.020345
91225,200612,51.05,0.028197
91225,200701,54.07,0.059158
91225,200702,52.0035,-0.038219
91225,200703,52.42,0.008009
91225,200704,54.46,0.038916
91225,200705,55.51,0.01928
91225,200706,55.14,-0.006665
91225,200707,56.57,0.025934
91225,200708,57.64,0.018915
91225,200709,60.1699,0.043891
91225,200710,60.6699,0.00831
91225,200711,59.6,-0.017635
91225,200712,60.62,0.017114
91225,200801,56.94,-0.060706
91225,200802,57.42,0.00843
91225,200803,56.8,-0.010798
91225,200804,56.55,-0.004401
91225,200805,58.47,0.033952
91225,200806,56.66,-0.030956
91225,200807,59.45,0.049241
91225,200808,62.19,0.046089
91225,200809,57.38,-0.077344
91225,200810,45.07,-0.214535
91225,200811,37.71,-0.163302
91225,200812,38.28,0.016201
91225,200901,39.58,0.03396
91225,200902,35.0,-0.115715
91225,200903,36.83,0.052286
91225,200904,39.8,0.080641
91225,200905,41.74,0.048744
91225,200906,44.25,0.060134
91225,200907,46.46,0.049944
91225,200908,48.54,0.04477
91225,200909,50.29,0.036053
91225,200910,47.61,-0.053291
91225,200911,51.28,0.077085
91225,200912,52.9788,0.033852
91225,201001,52.97,-0.000166
91225,201002,55.06,0.039456
91225,201003,58.4,0.061538
91225,201004,59.99,0.027226
91225,201005,55.31,-0.078013
91225,201006,53.41,-0.034352
91225,201007,52.4,-0.01891
91225,201008,47.87,-0.08645
91225,201009,53.88,0.125548
91225,201010,54.18,0.005568
91225,201011,54.18,0.0
91225,201012,58.91,0.087917
91225,201101,60.28,0.023256
91225,201102,63.73,0.057233
91225,201103,64.25,0.008291
91225,201104,68.64,0.068327
91225,201105,68.74,0.001457
91225,201106,66.98,-0.025253
91225,201107,64.76,-0.033144
91225,201108,61.32,-0.053119
91225,201109,56.44,-0.078857
91225,201110,59.24,0.04961
91225,201111,58.42,-0.013842
91225,201112,58.76,0.007183
91225,201201,63.78,0.085432
91225,201202,65.37,0.024929
91225,201203,67.84,0.038325
91225,201204,67.11,-0.010761
91225,201205,62.68,-0.066011
91225,201206,65.88,0.052461
91225,201207,62.51,-0.051154
91225,201208,65.46,0.047192
91225,201209,68.75,0.051384
91225,201210,66.335,-0.035127
91225,201211,67.65,0.019824
91225,201212,67.6,0.002705
91225,201301,74.21,0.097781
91225,201302,74.02,-0.00256
91225,201303,76.53,0.03391
91225,201304,75.66,-0.011368
91225,201305,79.13,0.045863
91225,201306,78.53,-0.00688
91225,201307,82.88,0.055393
91225,201308,80.26,-0.031612
91225,201309,84.69,0.05613
91225,201310,89.41,0.055733
91225,201311,91.52,0.023599
91225,201312,92.81,0.016
91225,201401,93.77,0.010344
91225,201402,98.32,0.048523
91225,201403,98.81,0.005988
91225,201404,95.02,-0.038356
91225,201405,98.37,0.035256
91225,201406,102.02,0.039112
91225,201407,101.33,-0.006763
91225,201408,102.36,0.010165
91225,201409,99.4,-0.027366
91225,201410,107.37,0.080181
91225,201411,112.92,0.05169
91225,201412,113.11,0.004103
91225,201501,113.56,0.003978
91225,201502,119.02,0.04808
91225,201503,120.29,0.01139
91225,201504,116.9,-0.028182
91225,201505,119.54,0.022583
91225,201506,119.73,0.003118
91225,201507,126.37,0.055458
91225,201508,118.7,-0.060695
91225,201509,111.29,-0.060574
91225,201510,119.22,0.071255
91225,201511,122.59,0.028267
91225,201512,122.48,0.007825
91225,201601,115.0,-0.061071
91225,201602,116.28,0.01113
91225,201603,122.48,0.053721
91225,201604,128.56,0.049641
91225,201605,131.13,0.019991
91225,201606,135.55,0.034906
91225,201607,143.9,0.061601
91225,201608,143.35,-0.003822
91225,201609,145.39,0.015321
91225,201610,134.88,-0.072288
91225,201611,131.49,-0.025133
91225,201612,133.15,0.015488
91225,201701,142.17,0.067743
91225,201702,149.47,0.051347
91225,201703,151.42,0.013888
91225,201704,157.74,0.041738
91225,201705,160.8,0.019399
91225,201706,166.61,0.036466
91225,201707,164.46,-0.012904
91225,201708,165.95,0.00906
91225,201709,167.03,0.00766
91225,201710,172.52,0.032868
91225,201711,177.72,0.030141
91225,201712,173.51,-0.022185
91225,201801,191.22,0.102069
91225,201802,183.72,-0.039222
91225,201803,185.01,0.007125
91225,201804,188.37,0.018161
91225,201805,197.94,0.050804
91225,201806,200.65,0.014248
91225,201807,208.27,0.037977
91225,201808,219.85,0.055601
91225,201809,227.48,0.035183
91225,201810,205.23,-0.097811
91225,201811,216.57,0.055255
91225,201812,199.81,-0.076026
91225,201901,215.42,0.078124
91225,201902,226.2,0.050042
91225,201903,231.53,0.023563
91225,201904,224.79,-0.029111
91225,201905,220.63,-0.018506
91225,201906,240.72,0.092235
91225,201907,246.32,0.023264
91225,201908,249.26,0.011936
91225,201909,247.24,-0.007349
91225,201910,249.11,0.007564
91225,201911,259.88,0.043234
91225,201912,264.32,0.018772
91225,202001,264.6,0.001059
91225,202002,241.51,-0.087264
91225,202003,225.35,-0.066818
91225,202004,257.43,0.142356
91225,202005,268.51,0.043041
91225,202006,264.77,-0.013208
91225,202007,293.05,0.10681
91225,202008,303.89,0.03699
91225,202009,299.62,-0.013375
91225,202010,298.16,-0.004873
91225,202011,313.21,0.050476
91225,202012,327.3,0.046333
91225,202101,333.43,0.018729
91225,202102,329.39,-0.012116
91225,202103,330.36,0.003013
91225,202104,354.41,0.072799
91225,202105,346.1,-0.023447
91225,202106,361.04,0.044088
91225,202107,63.66,0.057944
91225,202108,65.58,0.03016
91225,202109,62.78,-0.042276
91225,202110,65.42,0.042052
91225,202111,61.78,-0.05564
91225,202112,65.85,0.067198
91225,202201,59.0,-0.104024
91225,202202,59.2,0.00339
91225,202203,60.96,0.029818
91225,202204,55.02,-0.097441
91225,202205,54.43,-0.010723
91225,202206,50.44,-0.072447
91225,202207,53.74,0.065424
91225,202208,50.53,-0.059732
91225,202209,47.18,-0.064141
91225,202210,50.21,0.064222
91225,202211,53.05,0.056562
91225,202212,52.57,-0.00772
91226,200605,49.0848,0.004807
91226,200606,50.03,0.019256
91226,200607,50.39,0.007196
91226,200608,54.17,0.075015
91226,200609,53.26,-0.016799
91226,200610,50.93,-0.043748
91226,200611,51.56,0.01237
91226,200612,54.3,0.053142
91226,200701,54.87,0.010497
91226,200702,56.53,0.030253
91226,200703,56.8,0.010226
91226,200704,58.67,0.032923
91226,200705,60.78,0.035964
91226,200706,58.37,-0.030897
91226,200707,56.14,-0.038205
91226,200708,57.88,0.030994
91226,200709,59.01,0.019523
91226,200710,59.38,0.00627
91226,200711,61.73,0.039576
91226,200712,63.23,0.024299
91226,200801,59.25,-0.062945
91226,200802,54.83,-0.074599
91226,200803,47.06,-0.141711
91226,200804,49.67,0.055461
91226,200805,51.01,0.026978
91226,200806,44.84,-0.120957
91226,200807,47.4501,0.058209
91226,200808,49.39,0.040883
91226,200809,44.87,-0.091517
91226,200810,34.84,-0.223535
91226,200811,31.36,-0.099885
91226,200812,35.75,0.139987
91226,200901,35.61,-0.003916
91226,200902,30.13,-0.153889
91226,200903,31.13,0.03319
91226,200904,34.85,0.119499
91226,200905,37.46,0.074892
91226,200906,38.6,0.030432
91226,200907,41.48,0.074611
91226,200908,42.33,0.020492
91226,200909,42.0915,-0.005634
91226,200910,41.85,-0.005738
91226,200911,45.62,0.090084
91226,200912,48.42,0.061377
91226,201001,48.45,0.00062
91226,201002,49.27,0.016925
91226,201003,52.17,0.058859
91226,201004,50.1,-0.039678
91226,201005,48.84,-0.02515
91226,201006,45.91,-0.059992
91226,201007,44.94,-0.021128
91226,201008,43.69,-0.027815
91226,201009,49.32,0.129307
91226,201010,50.1,0.015815
91226,201011,51.4,0.025948
91226,201012,53.87,0.049624
91226,201101,56.78,0.054019
91226,201102,60.01,0.056886
91226,201103,61.91,0.031706
91226,201104,65.18,0.052819
91226,201105,65.97,0.01212
91226,201106,65.17,-0.011837
91226,201107,61.57,-0.05524
91226,201108,56.33,-0.085106
91226,201109,51.52,-0.084961
91226,201110,57.81,0.122089
91226,201111,59.19,0.023871
91226,201112,58.85,-0.005196
91226,201201,61.63,0.047239
91226,201202,64.71,0.049976
91226,201203,66.88,0.035682
91226,201204,64.13,-0.041118
91226,201205,60.96,-0.049431
91226,201206,65.05,0.067579
91226,201207,62.36,-0.041353
91226,201208,66.68,0.069275
91226,201209,68.58,0.029102
91226,201210,67.66,-0.013415
91226,201211,66.89,-0.01138
91226,201212,68.45,0.029536
91226,201301,72.59,0.060482
91226,201302,72.6,0.000138
91226,201303,76.669,0.056591
91226,201304,78.69,0.02636
91226,201305,82.74,0.051468
91226,201306,83.99,0.015592
91226,201307,87.83,0.04572
91226,201308,85.79,-0.023227
91226,201309,87.25,0.018026
91226,201310,87.77,0.00596
91226,201311,93.33,0.063347
91226,201312,93.25,-0.000283
91226,201401,92.902,-0.003732
91226,201402,96.15,0.034962
91226,201403,98.84,0.028423
91226,201404,94.79,-0.040975
91226,201405,100.7194,0.062553
91226,201406,102.82,0.021428
91226,201407,103.69,0.008461
91226,201408,109.62,0.05719
91226,201409,106.86,-0.024809
91226,201410,113.69,0.063915
91226,201411,115.59,0.016712
91226,201412,118.37,0.024692
91226,201501,118.6,0.001943
91226,201502,127.24,0.07285
91226,201503,133.06,0.046052
91226,201504,128.54,-0.03397
91226,201505,138.56,0.077952
91226,201506,142.95,0.032034
91226,201507,139.98,-0.020776
91226,201508,132.24,-0.055294
91226,201509,123.88,-0.062977
91226,201510,124.24,0.002906
91226,201511,123.15,-0.008773
91226,201512,124.35,0.010811
91226,201601,115.68,-0.069723
91226,201602,115.81,0.001124
91226,201603,121.98,0.053765
91226,201604,126.27,0.03517
91226,201605,125.34,-0.007365
91226,201606,127.37,0.016896
91226,201607,128.52,0.009029
91226,201608,122.93,-0.043495
91226,201609,124.02,0.009449
91226,201610,117.24,-0.054669
91226,201611,126.54,0.079324
91226,201612,125.28,-0.009141
91226,201701,129.58,0.034323
91226,201702,135.78,0.047847
91226,201703,134.09,-0.012068
91226,201704,137.44,0.024983
91226,201705,140.03,0.018845
91226,201706,148.575,0.061592
91226,201707,145.52,-0.020562
91226,201708,147.74,0.015256
91226,201709,147.74,0.0005
91226,201710,149.34,0.01083
91226,201711,156.81,0.05002
91226,201712,156.84,0.000797
91226,201801,167.51,0.068031
91226,201802,161.49,-0.035938
91226,201803,157.9,-0.021507
91226,201804,164.0,0.038632
91226,201805,170.95,0.042378
91226,201806,175.64,0.027914
91226,201807,182.56,0.039399
91226,201808,196.96,0.078878
91226,201809,199.85,0.015242
91226,201810,190.51,-0.046735
91226,201811,200.01,0.049866
91226,201812,165.19,-0.142265
91226,201901,180.47,0.0925
91226,201902,174.57,-0.032692
91226,201903,167.89,-0.037567
91226,201904,163.56,-0.025791
91226,201905,164.57,0.006175
91226,201906,171.39,0.042215
91226,201907,177.5,0.03565
91226,201908,168.19,-0.052451
91226,201909,161.7,-0.035701
91226,201910,176.46,0.09128
91226,201911,194.87,0.10433
91226,201912,200.78,0.032497
91226,202001,192.21,-0.042684
91226,202002,179.44,-0.066438
91226,202003,166.71,-0.069148
91226,202004,190.03,0.139884
91226,202005,200.1,0.052992
91226,202006,193.01,-0.034551
91226,202007,204.31,0.058546
91226,202008,206.13,0.008908
91226,202009,201.82,-0.018317
91226,202010,200.78,-0.005153
91226,202011,225.38,0.122522
91226,202012,234.68,0.04252
91226,202101,239.92,0.022328
91226,202102,234.7,-0.021757
91226,202103,251.77,0.074536
91226,202104,262.7903,0.043771
91226,202105,271.38,0.032687
91226,202106,266.46,-0.017485
91226,202107,268.63,0.008144
91226,202108,268.61,-7.4e-05
91226,202109,255.7776,-0.045301
91226,202110,278.69,0.089579
91226,202111,260.3,-0.065987
91226,202112,290.28,0.116623
91226,202201,267.93,-0.076995
91226,202202,273.61,0.0212
91226,202203,282.89,0.035467
91226,202204,265.79,-0.060448
91226,202205,263.59,-0.008277
91226,202206,255.43,-0.030311
91226,202207,276.57,0.082762
91226,202208,267.92,-0.031276
91226,202209,255.47,-0.043991
91226,202210,276.67,0.082984
91226,202211,279.24,0.009289
91226,202212,267.69,-0.038885
91227,200605,48.33,-0.036483
91227,200606,48.54,0.006663
91227,200607,49.91,0.028224
91227,200608,51.35,0.028852
91227,200609,52.35,0.021353
91227,200610,53.3,0.018147
91227,200611,53.16,-0.002627
91227,200612,53.08,0.000789
91227,200701,55.6,0.047476
91227,200702,54.0,-0.028777
91227,200703,53.64,-0.003872
91227,200704,57.69,0.075503
91227,200705,58.54,0.014734
91227,200706,55.99,-0.041353
91227,200707,52.49,-0.062511
91227,200708,53.57,0.020575
91227,200709,54.29,0.016304
91227,200710,55.29,0.01842
91227,200711,55.26,-0.000543
91227,200712,53.79,-0.024459
91227,200801,51.17,-0.048708
91227,200802,50.37,-0.015634
91227,200803,48.1,-0.041562
91227,200804,49.2201,0.023287
91227,200805,50.67,0.029457
91227,200806,48.41,-0.042686
91227,200807,50.43,0.041727
91227,200808,51.88,0.028753
91227,200809,49.01,-0.049935
91227,200810,42.65,-0.129769
91227,200811,41.79,-0.020164
91227,200812,45.06,0.082779
91227,200901,43.58,-0.032845
91227,200902,38.45,-0.117715
91227,200903,42.14,0.102076
91227,200904,41.11,-0.024442
91227,200905,44.06,0.071759
91227,200906,46.34,0.056672
91227,200907,48.11,0.038196
91227,200908,49.76,0.034296
91227,200909,52.82,0.064626
91227,200910,51.029,-0.033908
91227,200911,55.8,0.093496
91227,200912,57.66,0.036841
91227,201001,57.25,-0.007111
91227,201002,57.7626,0.008954
91227,201003,59.71,0.037003
91227,201004,58.86,-0.014235
91227,201005,55.523,-0.056694
91227,201006,54.72,-0.010516
91227,201007,55.77,0.019189
91227,201008,55.96,0.003407
91227,201009,61.22,0.097971
91227,201010,63.36,0.034956
91227,201011,60.99,-0.037405
91227,201012,64.04,0.054192
91227,201101,63.21,-0.012961
91227,201102,64.4048,0.018902
91227,201103,66.3701,0.033814
91227,201104,71.98,0.084525
91227,201105,73.54,0.021673
91227,201106,73.39,0.001132
91227,201107,71.5099,-0.025618
91227,201108,69.31,-0.030764
91227,201109,66.36,-0.0389
91227,201110,70.33,0.059825
91227,201111,73.83,0.049765
91227,201112,76.45,0.038429
91227,201201,77.9,0.018967
91227,201202,80.73,0.036329
91227,201203,83.06,0.032578
91227,201204,83.95,0.010715
91227,201205,81.14,-0.033472
91227,201206,86.61,0.071328
91227,201207,87.34,0.008429
91227,201208,86.96,-0.004351
91227,201209,89.63,0.038316
91227,201210,86.68,-0.032913
91227,201211,86.78,0.001154
91227,201212,85.02,-0.01569
91227,201301,91.19,0.072571
91227,201302,92.37,0.01294
91227,201303,95.939,0.041939
91227,201304,99.08,0.03274
91227,201305,100.8,0.01736
91227,201306,99.65,-0.008175
91227,201307,107.03,0.074059
91227,201308,103.95,-0.028777
91227,201309,106.39,0.02624
91227,201310,108.66,0.021337
91227,201311,117.31,0.079606
91227,201312,118.0984,0.009623
91227,201401,120.824,0.023079
91227,201402,132.01,0.092581
91227,201403,126.69,-0.03817
91227,201404,129.28,0.020444
91227,201405,131.22,0.015006
91227,201406,135.107,0.035424
91227,201407,130.24,-0.036023
91227,201408,137.62,0.056665
91227,201409,140.35,0.022652
91227,201410,145.99,0.040185
91227,201411,152.58,0.04514
91227,201412,151.4,-0.005203
91227,201501,154.62,0.021268
91227,201502,168.4,0.089122
91227,201503,172.42,0.025397
91227,201504,167.96,-0.025867
91227,201505,177.16,0.054775
91227,201506,174.82,-0.011059
91227,201507,181.61,0.03884
91227,201508,166.92,-0.080888
91227,201509,148.02,-0.111029
91227,201510,155.76,0.05229
91227,201511,162.14,0.04096
91227,201512,161.69,0.010031
91227,201601,141.78,-0.123137
91227,201602,136.16,-0.039639
91227,201603,136.9799,0.008307
91227,201604,141.16,0.030516
91227,201605,146.61,0.038609
91227,201606,144.4,-0.01274
91227,201607,155.64,0.077839
91227,201608,148.95,-0.042984
91227,201609,149.44,0.005361
91227,201610,136.4,-0.087259
91227,201611,139.67,0.023974
91227,201612,141.42,0.014965
91227,201701,141.72,0.002121
91227,201702,153.26,0.081428
91227,201703,150.94,-0.012785
91227,201704,153.27,0.015437
91227,201705,150.74,-0.016507
91227,201706,155.13,0.035182
91227,201707,155.29,0.001031
91227,201708,155.03,-0.001674
91227,201709,156.36,0.011512
91227,201710,150.65,-0.036518
91227,201711,154.0,0.022237
91227,201712,154.38,0.004885
91227,201801,157.38,0.019433
91227,201802,150.0552,-0.046542
91227,201803,147.54,-0.013229
91227,201804,144.29,-0.022028
91227,201805,148.91,0.032019
91227,201806,151.36,0.019713
91227,201807,161.493,0.066946
91227,201808,169.55,0.049891
91227,201809,167.86,-0.007618
91227,201810,152.409,-0.092047
91227,201811,157.57,0.033863
91227,201812,140.77,-0.10445
91227,201901,147.3306,0.046605
91227,201902,154.6587,0.049739
91227,201903,153.98,-0.000794
91227,201904,149.3925,-0.029793
91227,201905,141.13,-0.055307
91227,201906,150.8223,0.072616
91227,201907,144.47,-0.042118
91227,201908,139.25,-0.036132
91227,201909,139.8546,0.008805
91227,201910,145.98,0.043798
91227,201911,151.33,0.036649
91227,201912,160.13,0.061638
91227,202001,159.23,-0.00562
91227,202002,144.66,-0.091503
91227,202003,134.58,-0.065309
91227,202004,152.4,0.132412
91227,202005,157.432,0.033018
91227,202006,153.8756,-0.020514
91227,202007,157.6078,0.024255
91227,202008,167.5769,0.063253
91227,202009,163.5302,-0.019847
91227,202010,159.0226,-0.027564
91227,202011,170.9861,0.075231
91227,202012,179.44,0.052598
91227,202101,179.81,0.002062
91227,202102,179.059,-0.004177
91227,202103,177.65,-0.004259
91227,202104,179.1409,0.008392
91227,202105,184.4,0.029357
91227,202106,185.75,0.01115
91227,202107,191.72,0.03214
91227,202108,193.3707,0.00861
91227,202109,183.1525,-0.048616
91227,202110,188.1539,0.027307
91227,202111,187.1782,-0.005186
91227,202112,199.63,0.07097
91227,202201,190.52,-0.045634
91227,202202,183.62,-0.036217
91227,202203,194.26,0.062262
91227,202204,187.82,-0.033151
91227,202205,194.45,0.0353
91227,202206,191.65,-0.010686
91227,202207,190.53,-0.005844
91227,202208,176.1356,-0.075549
91227,202209,169.5408,-0.032408
91227,202210,181.0692,0.067998
91227,202211,187.3535,0.034707
91227,202212,186.13,0.000544
91233,200605,44.94,-0.023043
91233,200606,48.0,0.068091
91233,200607,45.87,-0.044375
91233,200608,55.9,0.218661
91233,200609,70.35,0.258497
91233,200610,74.1,0.054611
91233,200611,101.75,0.373144
91233,200612,98.49,-0.032039
91233,200701,111.55,0.133576
91233,200702,107.18,-0.039175
91233,200703,106.24,-0.00877
91233,200704,111.68,0.052676
91233,200705,149.55,0.339094
91233,200706,165.87,0.11013
91233,200707,160.8,-0.030566
91233,200708,136.99,-0.148072
91233,200709,147.97,0.080152
91233,200710,189.91,0.284681
91233,200711,200.65,0.056553
